Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;2;8259;100,0;24;24;0;0;100,00;7778;481;134;135;200;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt i retning Kvaløya;8281;100,0;24;24;0;4;99,95;7808;469;131;131;201;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt i retning Tromsø;8260;100,0;24;24;0;0;100,00;7779;481;134;135;200;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-26T00:00+01:00;2022-01-27T00:00+01:00;2022-01-26;Totalt;16541;100,0;24;24;0;4;99,98;15587;950;265;266;401;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;1;8388;100,0;24;24;0;1;99,99;7908;479;135;131;202;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;2;8358;100,0;24;24;0;1;99,99;7835;522;154;149;210;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt i retning Kvaløya;8387;100,0;24;24;0;2;99,98;7908;477;135;129;202;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt i retning Tromsø;8359;100,0;24;24;0;0;100,00;7835;524;154;151;210;9;9;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-27T00:00+01:00;2022-01-28T00:00+01:00;2022-01-27;Totalt;16746;100,0;24;24;0;2;99,99;15743;1001;289;280;412;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;1;8258;100,0;24;24;0;0;100,00;7762;496;121;157;206;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;2;7970;100,0;24;24;0;0;100,00;7463;507;123;167;204;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt i retning Kvaløya;8258;100,0;24;24;0;0;100,00;7762;496;121;157;206;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt i retning Tromsø;7970;100,0;24;24;0;0;100,00;7463;507;123;167;204;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-28T00:00+01:00;2022-01-29T00:00+01:00;2022-01-28;Totalt;16228;100,0;24;24;0;0;100,00;15225;1003;244;324;410;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;1;6861;100,0;24;24;0;1;99,99;6634;226;62;60;101;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;2;6691;100,0;24;24;0;0;100,00;6471;220;53;64;101;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt i retning Kvaløya;6862;100,0;24;24;0;1;99,99;6635;226;62;60;101;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt i retning Tromsø;6690;100,0;24;24;0;0;100,00;6470;220;53;64;101;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-29T00:00+01:00;2022-01-30T00:00+01:00;2022-01-29;Totalt;13552;100,0;24;24;0;1;99,99;13105;446;115;124;202;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;1;5482;100,0;24;24;0;0;100,00;5285;197;39;69;86;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;2;5882;100,0;24;24;0;0;100,00;5672;210;50;67;90;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt i retning Kvaløya;5483;100,0;24;24;0;0;100,00;5286;197;39;69;86;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt i retning Tromsø;5881;100,0;24;24;0;0;100,00;5671;210;50;67;90;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-30T00:00+01:00;2022-01-31T00:00+01:00;2022-01-30;Totalt;11364;100,0;24;24;0;0;100,00;10957;407;89;136;176;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;1;8248;100,0;24;24;0;0;100,00;7783;465;114;127;207;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;2;8345;100,0;24;24;0;0;100,00;7856;489;121;143;208;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning Kvaløya;8247;100,0;24;24;0;0;100,00;7782;465;114;127;207;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt i retning Tromsø;8346;100,0;24;24;0;0;100,00;7857;489;121;143;208;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-01-31T00:00+01:00;2022-02-01T00:00+01:00;2022-01-31;Totalt;16593;100,0;24;24;0;0;100,00;15639;954;235;270;415;34;34;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;1;8361;100,0;24;24;0;2;99,98;7897;462;112;126;203;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;2;8316;100,0;24;24;0;3;99,96;7844;469;123;126;200;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning Kvaløya;8360;100,0;24;24;0;1;99,99;7897;462;112;126;203;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt i retning Tromsø;8317;100,0;24;24;0;4;99,95;7844;469;123;126;200;20;20;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-01T00:00+01:00;2022-02-02T00:00+01:00;2022-02-01;Totalt;16677;100,0;24;24;0;5;99,97;15741;931;235;252;403;41;41;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;1;8791;100,0;24;24;0;1;99,99;8304;486;131;130;207;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;2;8674;100,0;24;24;0;0;100,00;8180;494;131;138;207;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning Kvaløya;8791;100,0;24;24;0;1;99,99;8304;486;131;130;207;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt i retning Tromsø;8674;100,0;24;24;0;0;100,00;8180;494;131;138;207;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-02T00:00+01:00;2022-02-03T00:00+01:00;2022-02-02;Totalt;17465;100,0;24;24;0;1;99,99;16484;980;262;268;414;36;36;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;1;8839;100,0;24;24;0;3;99,97;8359;477;122;127;206;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;2;8833;100,0;24;24;0;0;100,00;8323;510;134;143;212;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning Kvaløya;8839;100,0;24;24;0;3;99,97;8359;477;122;127;206;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt i retning Tromsø;8833;100,0;24;24;0;0;100,00;8323;510;134;143;212;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-03T00:00+01:00;2022-02-04T00:00+01:00;2022-02-03;Totalt;17672;100,0;24;24;0;3;99,98;16682;987;256;270;418;43;43;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;1;7780;100,0;24;24;0;1;99,99;7347;432;106;118;202;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;2;7635;100,0;24;24;0;0;100,00;7184;451;107;126;206;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning Kvaløya;7781;100,0;24;24;0;0;100,00;7349;432;106;118;202;6;6;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt i retning Tromsø;7634;100,0;24;24;0;1;99,99;7182;451;107;126;206;12;12;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-04T00:00+01:00;2022-02-05T00:00+01:00;2022-02-04;Totalt;15415;100,0;24;24;0;1;99,99;14531;883;213;244;408;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;1;6689;100,0;24;24;0;0;100,00;6472;217;53;53;109;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;2;6593;100,0;24;24;0;0;100,00;6383;210;48;53;107;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning Kvaløya;6690;100,0;24;24;0;0;100,00;6473;217;53;53;109;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt i retning Tromsø;6592;100,0;24;24;0;0;100,00;6382;210;48;53;107;2;2;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-05T00:00+01:00;2022-02-06T00:00+01:00;2022-02-05;Totalt;13282;100,0;24;24;0;0;100,00;12855;427;101;106;216;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;1;5503;100,0;24;24;0;0;100,00;5314;189;44;50;92;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;2;5771;100,0;24;24;0;0;100,00;5596;175;39;43;89;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning Kvaløya;5503;100,0;24;24;0;0;100,00;5314;189;44;50;92;3;3;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt i retning Tromsø;5771;100,0;24;24;0;0;100,00;5596;175;39;43;89;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-06T00:00+01:00;2022-02-07T00:00+01:00;2022-02-06;Totalt;11274;100,0;24;24;0;0;100,00;10910;364;83;93;181;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;1;8161;100,0;24;24;0;1;99,99;7670;490;132;124;209;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;2;8193;100,0;24;24;0;0;100,00;7711;482;117;138;206;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning Kvaløya;8161;100,0;24;24;0;1;99,99;7670;490;132;124;209;25;25;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt i retning Tromsø;8193;100,0;24;24;0;0;100,00;7711;482;117;138;206;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-07T00:00+01:00;2022-02-08T00:00+01:00;2022-02-07;Totalt;16354;100,0;24;24;0;1;99,99;15381;972;249;262;415;46;46;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;1;8148;100,0;24;24;0;1;99,99;7670;477;117;137;206;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;2;8189;100,0;24;24;0;0;100,00;7682;507;128;149;213;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning Kvaløya;8149;100,0;24;24;0;1;99,99;7670;478;117;138;206;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt i retning Tromsø;8188;100,0;24;24;0;0;100,00;7682;506;128;148;213;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-08T00:00+01:00;2022-02-09T00:00+01:00;2022-02-08;Totalt;16337;100,0;24;24;0;1;99,99;15352;984;245;286;419;34;34;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;1;8429;100,0;24;24;0;0;100,00;7961;468;120;114;218;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;2;8448;100,0;24;24;0;0;100,00;7958;490;122;131;219;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning Kvaløya;8429;100,0;24;24;0;0;100,00;7961;468;120;114;218;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt i retning Tromsø;8448;100,0;24;24;0;0;100,00;7958;490;122;131;219;18;18;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-09T00:00+01:00;2022-02-10T00:00+01:00;2022-02-09;Totalt;16877;100,0;24;24;0;0;100,00;15919;958;242;245;437;34;34;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;1;8412;100,0;24;24;0;1;99,99;7952;459;117;118;208;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;2;8372;100,0;24;24;0;1;99,99;7880;491;128;140;209;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning Kvaløya;8412;100,0;24;24;0;1;99,99;7951;460;117;119;208;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt i retning Tromsø;8372;100,0;24;24;0;1;99,99;7881;490;128;139;209;14;14;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-10T00:00+01:00;2022-02-11T00:00+01:00;2022-02-10;Totalt;16784;100,0;24;24;0;2;99,99;15832;950;245;258;417;30;30;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;1;8154;100,0;24;24;0;1;99,99;7673;480;109;138;220;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;2;7914;100,0;24;24;0;0;100,00;7419;495;111;146;221;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning Kvaløya;8154;100,0;24;24;0;1;99,99;7673;480;109;138;220;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt i retning Tromsø;7914;100,0;24;24;0;0;100,00;7419;495;111;146;221;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-11T00:00+01:00;2022-02-12T00:00+01:00;2022-02-11;Totalt;16068;100,0;24;24;0;1;99,99;15092;975;220;284;441;30;30;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;1;7243;100,0;24;24;0;0;100,00;7017;226;50;64;108;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;2;7062;100,0;24;24;0;1;99,99;6850;211;45;58;104;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning Kvaløya;7243;100,0;24;24;0;0;100,00;7017;226;50;64;108;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt i retning Tromsø;7062;100,0;24;24;0;1;99,99;6850;211;45;58;104;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-12T00:00+01:00;2022-02-13T00:00+01:00;2022-02-12;Totalt;14305;100,0;24;24;0;1;99,99;13867;437;95;122;212;8;8;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;1;5826;100,0;24;24;0;0;100,00;5653;173;34;41;91;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;2;6210;100,0;24;24;0;1;99,98;6029;180;42;40;94;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning Kvaløya;5825;100,0;24;24;0;0;100,00;5652;173;34;41;91;7;7;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt i retning Tromsø;6211;100,0;24;24;0;1;99,98;6030;180;42;40;94;4;4;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-13T00:00+01:00;2022-02-14T00:00+01:00;2022-02-13;Totalt;12036;100,0;24;24;0;1;99,99;11682;353;76;81;185;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;1;8363;100,0;24;24;0;0;100,00;7877;486;134;127;208;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;2;8425;100,0;24;24;0;0;100,00;7922;503;132;143;207;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning Kvaløya;8362;100,0;24;24;0;0;100,00;7876;486;134;127;208;17;17;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt i retning Tromsø;8426;100,0;24;24;0;0;100,00;7923;503;132;143;207;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-14T00:00+01:00;2022-02-15T00:00+01:00;2022-02-14;Totalt;16788;100,0;24;24;0;0;100,00;15799;989;266;270;415;38;38;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;1;8820;100,0;24;24;0;1;99,99;8305;514;127;150;222;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;2;8757;100,0;24;24;0;0;100,00;8225;532;138;160;221;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning Kvaløya;8820;100,0;24;24;0;1;99,99;8305;514;127;150;222;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt i retning Tromsø;8757;100,0;24;24;0;0;100,00;8225;532;138;160;221;13;13;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-15T00:00+01:00;2022-02-16T00:00+01:00;2022-02-15;Totalt;17577;100,0;24;24;0;1;99,99;16530;1046;265;310;443;28;28;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;1;8872;100,0;24;24;0;2;99,98;8384;486;136;120;214;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;2;8901;100,0;24;24;0;0;100,00;8381;520;144;146;215;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning Kvaløya;8872;100,0;24;24;0;2;99,98;8384;486;136;120;214;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt i retning Tromsø;8901;100,0;24;24;0;0;100,00;8381;520;144;146;215;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-16T00:00+01:00;2022-02-17T00:00+01:00;2022-02-16;Totalt;17773;100,0;24;24;0;2;99,99;16765;1006;280;266;429;31;31;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;1;8907;100,0;24;24;0;2;99,98;8415;490;123;131;214;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;2;8847;100,0;24;24;0;0;100,00;8307;540;156;146;217;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning Kvaløya;8907;100,0;24;24;0;2;99,98;8415;490;123;131;214;22;22;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt i retning Tromsø;8847;100,0;24;24;0;0;100,00;8307;540;156;146;217;21;21;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-17T00:00+01:00;2022-02-18T00:00+01:00;2022-02-17;Totalt;17754;100,0;24;24;0;2;99,99;16722;1030;279;277;431;43;43;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;1;9065;100,0;24;24;0;3;99,97;8590;472;118;128;211;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;2;8806;100,0;24;24;0;0;100,00;8284;522;127;161;208;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning Kvaløya;9066;100,0;24;24;0;3;99,97;8589;474;118;130;211;15;15;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt i retning Tromsø;8805;100,0;24;24;0;0;100,00;8285;520;127;159;208;26;26;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-18T00:00+01:00;2022-02-19T00:00+01:00;2022-02-18;Totalt;17871;100,0;24;24;0;3;99,98;16874;994;245;289;419;41;41;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;1;7011;100,0;24;24;0;0;100,00;6795;216;58;43;110;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;2;6923;100,0;24;24;0;0;100,00;6668;255;73;62;109;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning Kvaløya;7011;100,0;24;24;0;0;100,00;6795;216;58;43;110;5;5;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt i retning Tromsø;6923;100,0;24;24;0;0;100,00;6668;255;73;62;109;11;11;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-19T00:00+01:00;2022-02-20T00:00+01:00;2022-02-19;Totalt;13934;100,0;24;24;0;0;100,00;13463;471;131;105;219;16;16;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;1;6381;100,0;24;24;0;1;99,98;6162;218;73;48;87;10;10;0
02636V1125920;Sandnessundbrua;FV862 S2D1 m609;2022-02-20T00:00+01:00;2022-02-21T00:00+01:00;2022-02-20;2;6642;100,0;24;24;0;120;98,19;6303;219;65;51;99;4;4;0
