Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-28T00:00+02:00;2022-03-29T00:00+02:00;2022-03-28;Totalt;168;100,0;24;24;0;168;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;2022-03-29;1;62;100,0;24;24;0;62;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;2022-03-29;2;55;100,0;24;24;0;55;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;2022-03-29;Totalt i retning Breivika VGS;62;100,0;24;24;0;62;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;2022-03-29;Totalt i retning Terjevika;55;100,0;24;24;0;55;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-29T00:00+02:00;2022-03-30T00:00+02:00;2022-03-29;Totalt;117;100,0;24;24;0;117;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;2022-03-30;1;64;100,0;24;24;0;64;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;2022-03-30;2;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;2022-03-30;Totalt i retning Breivika VGS;64;100,0;24;24;0;64;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;2022-03-30;Totalt i retning Terjevika;60;100,0;24;24;0;60;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-30T00:00+02:00;2022-03-31T00:00+02:00;2022-03-30;Totalt;124;100,0;24;24;0;124;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;2022-03-31;1;78;100,0;24;24;0;78;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;2022-03-31;2;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;2022-03-31;Totalt i retning Breivika VGS;78;100,0;24;24;0;78;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;2022-03-31;Totalt i retning Terjevika;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-03-31T00:00+02:00;2022-04-01T00:00+02:00;2022-03-31;Totalt;139;100,0;24;24;0;139;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;2022-04-01;1;65;100,0;24;24;0;65;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;2022-04-01;2;48;100,0;24;24;0;48;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;2022-04-01;Totalt i retning Breivika VGS;65;100,0;24;24;0;65;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;2022-04-01;Totalt i retning Terjevika;48;100,0;24;24;0;48;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-01T00:00+02:00;2022-04-02T00:00+02:00;2022-04-01;Totalt;113;100,0;24;24;0;113;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;2022-04-02;1;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;2022-04-02;2;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;2022-04-02;Totalt i retning Breivika VGS;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;2022-04-02;Totalt i retning Terjevika;12;100,0;24;24;0;12;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-02T00:00+02:00;2022-04-03T00:00+02:00;2022-04-02;Totalt;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;2022-04-03;1;19;100,0;24;24;0;19;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;2022-04-03;2;17;100,0;24;24;0;17;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;2022-04-03;Totalt i retning Breivika VGS;19;100,0;24;24;0;19;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;2022-04-03;Totalt i retning Terjevika;17;100,0;24;24;0;17;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-03T00:00+02:00;2022-04-04T00:00+02:00;2022-04-03;Totalt;36;100,0;24;24;0;36;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;2022-04-04;1;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;2022-04-04;2;72;100,0;24;24;0;72;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;2022-04-04;Totalt i retning Breivika VGS;77;100,0;24;24;0;77;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;2022-04-04;Totalt i retning Terjevika;72;100,0;24;24;0;72;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-04T00:00+02:00;2022-04-05T00:00+02:00;2022-04-04;Totalt;149;100,0;24;24;0;149;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;2022-04-05;1;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;2022-04-05;2;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;2022-04-05;Totalt i retning Breivika VGS;96;100,0;24;24;0;96;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;2022-04-05;Totalt i retning Terjevika;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-05T00:00+02:00;2022-04-06T00:00+02:00;2022-04-05;Totalt;188;100,0;24;24;0;188;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;2022-04-06;1;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;2022-04-06;2;75;100,0;24;24;0;75;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;2022-04-06;Totalt i retning Breivika VGS;71;100,0;24;24;0;71;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;2022-04-06;Totalt i retning Terjevika;75;100,0;24;24;0;75;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-06T00:00+02:00;2022-04-07T00:00+02:00;2022-04-06;Totalt;146;100,0;24;24;0;146;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;2022-04-07;1;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;2022-04-07;2;68;100,0;24;24;0;68;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;2022-04-07;Totalt i retning Breivika VGS;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;2022-04-07;Totalt i retning Terjevika;68;100,0;24;24;0;68;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-07T00:00+02:00;2022-04-08T00:00+02:00;2022-04-07;Totalt;142;100,0;24;24;0;142;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;2022-04-08;1;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;2022-04-08;2;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;2022-04-08;Totalt i retning Breivika VGS;76;100,0;24;24;0;76;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;2022-04-08;Totalt i retning Terjevika;74;100,0;24;24;0;74;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-08T00:00+02:00;2022-04-09T00:00+02:00;2022-04-08;Totalt;150;100,0;24;24;0;150;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;2022-04-09;1;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;2022-04-09;2;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;2022-04-09;Totalt i retning Breivika VGS;24;100,0;24;24;0;24;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;2022-04-09;Totalt i retning Terjevika;16;100,0;24;24;0;16;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-09T00:00+02:00;2022-04-10T00:00+02:00;2022-04-09;Totalt;40;100,0;24;24;0;40;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;2022-04-10;1;34;100,0;24;24;0;34;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;2022-04-10;2;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;2022-04-10;Totalt i retning Breivika VGS;34;100,0;24;24;0;34;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;2022-04-10;Totalt i retning Terjevika;27;100,0;24;24;0;27;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-10T00:00+02:00;2022-04-11T00:00+02:00;2022-04-10;Totalt;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;2022-04-11;1;56;100,0;24;24;0;56;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;2022-04-11;2;53;100,0;24;24;0;53;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;2022-04-11;Totalt i retning Breivika VGS;56;100,0;24;24;0;56;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;2022-04-11;Totalt i retning Terjevika;53;100,0;24;24;0;53;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-11T00:00+02:00;2022-04-12T00:00+02:00;2022-04-11;Totalt;109;100,0;24;24;0;109;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;2022-04-12;1;55;100,0;24;24;0;55;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;2022-04-12;2;46;100,0;24;24;0;46;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;2022-04-12;Totalt i retning Breivika VGS;55;100,0;24;24;0;55;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;2022-04-12;Totalt i retning Terjevika;46;100,0;24;24;0;46;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-12T00:00+02:00;2022-04-13T00:00+02:00;2022-04-12;Totalt;101;100,0;24;24;0;101;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;1;47;100,0;24;24;0;47;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;2;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;Totalt i retning Breivika VGS;47;100,0;24;24;0;47;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;Totalt i retning Terjevika;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-13T00:00+02:00;2022-04-14T00:00+02:00;2022-04-13;Totalt;92;100,0;24;24;0;92;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;1;30;100,0;24;24;0;30;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;2;20;100,0;24;24;0;20;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;Totalt i retning Breivika VGS;30;100,0;24;24;0;30;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;Totalt i retning Terjevika;20;100,0;24;24;0;20;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-14T00:00+02:00;2022-04-15T00:00+02:00;2022-04-14;Totalt;50;100,0;24;24;0;50;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;1;44;100,0;24;24;0;44;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;2;38;100,0;24;24;0;38;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;Totalt i retning Breivika VGS;44;100,0;24;24;0;44;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;Totalt i retning Terjevika;38;100,0;24;24;0;38;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-15T00:00+02:00;2022-04-16T00:00+02:00;2022-04-15;Totalt;82;100,0;24;24;0;82;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;1;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;2;21;100,0;24;24;0;21;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;Totalt i retning Breivika VGS;14;100,0;24;24;0;14;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;Totalt i retning Terjevika;21;100,0;24;24;0;21;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-16T00:00+02:00;2022-04-17T00:00+02:00;2022-04-16;Totalt;35;100,0;24;24;0;35;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;1;25;100,0;24;24;0;25;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;2;36;100,0;24;24;0;36;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;Totalt i retning Breivika VGS;25;100,0;24;24;0;25;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;Totalt i retning Terjevika;36;100,0;24;24;0;36;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-17T00:00+02:00;2022-04-18T00:00+02:00;2022-04-17;Totalt;61;100,0;24;24;0;61;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;1;34;100,0;24;24;0;34;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;2;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;Totalt i retning Breivika VGS;34;100,0;24;24;0;34;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;Totalt i retning Terjevika;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-18T00:00+02:00;2022-04-19T00:00+02:00;2022-04-18;Totalt;79;100,0;24;24;0;79;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;1;135;100,0;24;24;0;135;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;2;124;100,0;24;24;0;124;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;Totalt i retning Breivika VGS;135;100,0;24;24;0;135;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;Totalt i retning Terjevika;124;100,0;24;24;0;124;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-19T00:00+02:00;2022-04-20T00:00+02:00;2022-04-19;Totalt;259;100,0;24;24;0;259;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;1;177;100,0;24;24;0;177;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;2;165;100,0;24;24;0;165;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;Totalt i retning Breivika VGS;177;100,0;24;24;0;177;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;Totalt i retning Terjevika;165;100,0;24;24;0;165;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-20T00:00+02:00;2022-04-21T00:00+02:00;2022-04-20;Totalt;342;100,0;24;24;0;342;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;1;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;2;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;Totalt i retning Breivika VGS;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;Totalt i retning Terjevika;112;100,0;24;24;0;112;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-21T00:00+02:00;2022-04-22T00:00+02:00;2022-04-21;Totalt;224;100,0;24;24;0;224;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;1;107;100,0;24;24;0;107;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;2;100;100,0;24;24;0;100;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;Totalt i retning Breivika VGS;107;100,0;24;24;0;107;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;Totalt i retning Terjevika;100;100,0;24;24;0;100;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-22T00:00+02:00;2022-04-23T00:00+02:00;2022-04-22;Totalt;207;100,0;24;24;0;207;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;1;54;100,0;24;24;0;54;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;2;45;100,0;24;24;0;45;0,00;-;-;-;-;-;-;-;-
95912B1818982;Breivika sykkel;EV8 S2D100 m29;2022-04-23T00:00+02:00;2022-04-24T00:00+02:00;2022-04-23;Totalt i retning Breivika VGS;54;100,0;24;24;0;54;0,00;-;-;-;-;-;-;-;-
